"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MRPL57",7.61378911838964e-34,-0.369322380337596,0.392,0.609,2.56539010555021e-29
"HDAC2",7.94211831997448e-34,-0.260450764400283,0.249,0.464,2.6760173467322e-29
"CCDC12",8.56113556237185e-34,-0.286245100046448,0.3,0.531,2.88458901638557e-29
"CLEC4A",9.84219561957697e-34,0.499922541905647,0.334,0.173,3.31622939206026e-29
"PDCD5",1.04806014390235e-33,-0.296134887300331,0.316,0.534,3.53133384886459e-29
"LY6E",1.24737088448719e-33,0.677163471371012,0.566,0.485,4.20289145819115e-29
"UBE2D3",1.27957584388122e-33,0.383796381263996,0.822,0.786,4.31140284837338e-29
"RANBP1",2.80671916395903e-33,-0.45743706062311,0.381,0.572,9.45695955104354e-29
"EEF1D",4.23772868357656e-33,0.281417249813867,0.972,0.919,1.42786030264428e-28
"CAPRIN1",4.86570018640152e-33,-0.261509524952928,0.234,0.437,1.63944902080613e-28
"LSM4",4.93548901007802e-33,-0.317525832679703,0.353,0.574,1.66296366705569e-28
"NINJ1",5.41673820618802e-33,0.516027072673627,0.388,0.229,1.82511577119299e-28
"UQCC2",6.43657733351865e-33,-0.258509587969473,0.244,0.442,2.16874036675577e-28
"XPO1",7.27228217006509e-33,-0.290280844079584,0.244,0.449,2.45032275438173e-28
"ARL6IP5",8.34474070713701e-33,0.445052464034046,0.626,0.552,2.81167693386274e-28
"FOLR3",9.39028816125521e-33,0.461340926908374,0.361,0.17,3.16396369305333e-28
"GADD45GIP1",1.01495249379971e-32,-0.353398133993847,0.34,0.554,3.41978093260876e-28
"CDC42",1.58989137993933e-32,0.375383585031339,0.853,0.811,5.35698001556758e-28
"YBX1",2.17097820336838e-32,-0.399218888722273,0.898,0.905,7.31489395842941e-28
"ZEB2",2.40771230311787e-32,0.281255702308149,0.843,0.746,8.11254583412536e-28
"PNISR",2.89853527490342e-32,-0.597995074444491,0.623,0.781,9.76632475525959e-28
"PSMB3",3.16144577542561e-32,0.399183122385951,0.763,0.711,1.06521753957191e-27
"SLC31A2",3.78022503702085e-32,0.533076048033331,0.391,0.231,1.27370902397381e-27
"PPIA",3.89018492297328e-32,-0.443277277916587,0.841,0.851,1.31075890794662e-27
"CD302",4.63902358381247e-32,0.528886842330553,0.513,0.389,1.56307260632977e-27
"STAT1",4.9524823665869e-32,0.494671352452468,0.558,0.407,1.66868940859779e-27
"AHNAK",7.65637583375001e-32,0.416721734850722,0.633,0.496,2.57973927342373e-27
"PKM",7.71468474047898e-32,0.371137224811297,0.788,0.669,2.59938587645699e-27
"FAM65B",8.04470641144774e-32,0.506896130414058,0.598,0.488,2.7105833782732e-27
"GPAA1",9.09763292057071e-32,-0.263096323591354,0.219,0.413,3.0653564362571e-27
"CXCL16",1.01553659959115e-31,0.441250110894866,0.359,0.18,3.42174901866242e-27
"SQRDL",1.03129200278209e-31,0.543967290947154,0.431,0.298,3.47483527417398e-27
"PDIA6",1.27383424389747e-31,-0.399480605202968,0.409,0.621,4.29205710138813e-27
"SMC3",1.37788554933276e-31,-0.290759530316614,0.237,0.427,4.64264756992181e-27
"NUDC",1.47957695858518e-31,-0.345069256719425,0.328,0.531,4.98528660425689e-27
"CENPE",1.67851596561995e-31,-0.251301133727282,0.04,0.129,5.65559169455988e-27
"PPDPF",2.31069360714759e-31,-0.419520639217473,0.475,0.648,7.78565103992309e-27
"NSA2",2.44418963292935e-31,-0.363263805030032,0.545,0.726,8.23545254919216e-27
"ZNF385A",2.51985106522519e-31,0.474646630015885,0.487,0.336,8.49038617916977e-27
"MX2",2.79143531663933e-31,0.517760655311865,0.304,0.143,9.40546215588455e-27
"NENF",3.19853822370147e-31,-0.296663858541267,0.318,0.541,1.07771546909397e-26
"TLR2",3.61273068937452e-31,0.450529317209687,0.359,0.192,1.21727347847785e-26
"RNF130",4.96241022301683e-31,0.421340139324889,0.701,0.65,1.67203450054329e-26
"RXRA",5.33018215071361e-31,0.488087855720148,0.487,0.343,1.79595157386144e-26
"MGMT",6.83332634871925e-31,-0.267441079735558,0.259,0.467,2.30242097993747e-26
"METRNL",7.10068920163028e-31,0.426267126159839,0.436,0.267,2.39250621959731e-26
"LRRFIP1",7.12352392961951e-31,0.383137510392482,0.854,0.79,2.400200152846e-26
"HNRNPM",7.20986433163539e-31,-0.403712491085199,0.52,0.694,2.42929168790123e-26
"ATP5I",7.24105234205666e-31,-0.396353436652767,0.683,0.808,2.43980017613257e-26
"AHSP",7.79100531719731e-31,-0.381074105346273,0.033,0.115,2.62510133157646e-26
"LILRB2",7.95145629211583e-31,0.440828030884304,0.37,0.197,2.67916368306551e-26
"PSMC3",1.0160534305627e-30,-0.286637261892523,0.267,0.466,3.42349042893795e-26
"HNRNPD",1.33151631539739e-30,-0.388650884599628,0.583,0.761,4.48641107309997e-26
"SGK1",1.80271623130767e-30,0.282087378492374,0.601,0.384,6.07407206976808e-26
"RRBP1",1.82482296313554e-30,-0.271573098710116,0.204,0.382,6.1485584919889e-26
"DDOST",2.01588424422739e-30,-0.292873814784951,0.321,0.539,6.79232037249977e-26
"PSME2",2.19057265969339e-30,0.439675434610091,0.791,0.744,7.38091551957089e-26
"PTPN6",2.47450647072153e-30,0.448886586539165,0.632,0.564,8.33760210244912e-26
"THRAP3",2.7577899806841e-30,-0.352909106986957,0.369,0.585,9.29209756091701e-26
"CACYBP",3.01259234834655e-30,-0.273901543617699,0.287,0.495,1.01506286585189e-25
"HBD",3.31490819655869e-30,-0.25221036089709,0.049,0.143,1.11692516774848e-25
"LUCAT1",3.9585140487688e-30,0.49393082906664,0.271,0.113,1.33378172359216e-25
"ITGA2B",4.83924228185339e-30,-0.360624119446648,0.047,0.138,1.63053429444768e-25
"CDA",7.20533376408914e-30,0.442515067586938,0.344,0.174,2.4277651584722e-25
"TIMM13",7.20537267400449e-30,-0.366880125017563,0.382,0.59,2.42777826877907e-25
"ST13",7.97985450852512e-30,-0.371501319138301,0.432,0.639,2.68873217810245e-25
"TBL1XR1",1.51060604864064e-29,-0.254986705356643,0.222,0.413,5.08983602028977e-25
"GNS",2.0601522428341e-29,0.461907577157592,0.37,0.218,6.94147696700522e-25
"ODF3B",2.59640278754835e-29,0.465509857721923,0.34,0.18,8.7483195523654e-25
"ATP5G1",2.63285459136198e-29,-0.334065072152668,0.38,0.586,8.87114026013507e-25
"HBEGF",3.16300467388012e-29,0.371459172454757,0.46,0.26,1.06574279481717e-24
"FUS",3.49612675870114e-29,-0.501114031906551,0.769,0.875,1.17798495007676e-24
"SOD1",3.87782403477387e-29,-0.404969194422587,0.504,0.673,1.30659403027671e-24
"CXXC5",4.56149405846469e-29,-0.281007442832832,0.263,0.458,1.53694980805909e-24
"NHP2",4.58622097240839e-29,-0.276238074172934,0.349,0.566,1.54528129444328e-24
"FKBP3",5.0207794071119e-29,-0.271563045896047,0.277,0.474,1.69170141343229e-24
"LYL1",5.17955137729776e-29,-0.409330743580422,0.388,0.582,1.74519804106671e-24
"ICAM1",5.38052027250273e-29,0.429397215813944,0.284,0.131,1.81291250061707e-24
"CD4",5.84758516019757e-29,0.437191002098308,0.422,0.261,1.97028534387697e-24
"NDUFAF3",7.61100836533738e-29,-0.330445152915134,0.325,0.534,2.56445315861678e-24
"FOXP1",9.12136743260007e-29,-0.349400848405832,0.326,0.54,3.07335354274027e-24
"RNF13",9.32457325669677e-29,0.523066160353695,0.473,0.366,3.14182171311141e-24
"MRPL52",9.44528370214952e-29,-0.300916903350616,0.345,0.555,3.18249389060226e-24
"SPN",9.76109933877926e-29,-0.365602969295314,0.357,0.555,3.28890481120828e-24
"LSM5",1.02284825272421e-28,-0.300066061531785,0.363,0.568,3.44638490272895e-24
"GPBAR1",1.26437542833927e-28,0.401752329487987,0.332,0.165,4.26018656824634e-24
"LYN",1.30511697488024e-28,0.462805511714853,0.62,0.551,4.3974611351615e-24
"TNFRSF1B",1.49222123020597e-28,0.396662503403527,0.463,0.284,5.027890213056e-24
"S1PR4",1.62447891468697e-28,-0.253303139371108,0.193,0.361,5.47351925514627e-24
"TRA2B",1.79569793420213e-28,-0.448426999255039,0.673,0.824,6.05042461950067e-24
"C12orf57",1.96120542805971e-28,0.743337451997218,0.697,0.664,6.60808556930438e-24
"REEP5",2.09737029808287e-28,0.476437278987579,0.573,0.489,7.06687948236042e-24
"CCNI",2.26677763891516e-28,0.310061990216639,0.877,0.836,7.63768057656074e-24
"LPAR6",2.30964729220136e-28,0.397448586527272,0.223,0.085,7.78212558634326e-24
"MPO",2.39729112172861e-28,-0.66369852122981,0.081,0.193,8.07743270555239e-24
"TTC19",2.77258617308986e-28,-0.263612006313144,0.215,0.398,9.34195185160898e-24
"TSC22D3",3.05558061422184e-28,0.368454812361812,0.781,0.71,1.02954733215591e-23
"CRIP1",3.65997512937132e-28,0.578888271572455,0.391,0.236,1.23319202009037e-23
"UGCG",3.90635306586545e-28,-0.349244357719644,0.075,0.181,1.3162066020127e-23
"RPL26",4.6903877939719e-28,-0.330499108921081,0.99,0.984,1.58037926330089e-23
"C4orf3",4.70779206453735e-28,0.411857614836803,0.646,0.626,1.58624345822521e-23
"WARS",5.20430952717816e-28,0.529256170520212,0.415,0.277,1.75354005208741e-23
"MYADM",6.42221489659878e-28,-0.438188854743525,0.44,0.652,2.16390108725999e-23
"CDC37",7.22624811318806e-28,-0.258498897427089,0.359,0.588,2.43481203925758e-23
"DAPP1",8.68958180298459e-28,0.501481477158927,0.377,0.246,2.92786769269763e-23
"DRAP1",8.96289387900096e-28,-0.315764216872991,0.501,0.703,3.01995746359058e-23
"NAGK",9.14895689470518e-28,0.50518050663905,0.481,0.369,3.08264953610196e-23
"RIF1",9.70751702966522e-28,-0.255713788591599,0.197,0.369,3.2708507879754e-23
"RPL22L1",1.17620095434355e-27,-0.480289629141893,0.524,0.68,3.96309149556514e-23
"ZMYM2",1.41237328599111e-27,-0.269747718223666,0.214,0.391,4.75885054981844e-23
"PLEK",1.44859453194554e-27,0.299184838756684,0.691,0.567,4.8808944159373e-23
"RASGRP2",1.45535072922457e-27,-0.314409412033878,0.307,0.506,4.90365874704928e-23
"TOMM7",1.77200958382606e-27,-0.284859639230794,0.827,0.869,5.97060909174353e-23
"CDC42EP3",1.98266618377852e-27,0.562619547630236,0.451,0.327,6.68039543962336e-23
"UBE2S",2.02006166401437e-27,-0.497347472459695,0.364,0.561,6.80639577073002e-23
"LAT",2.61631025507736e-27,-0.314022126177885,0.048,0.136,8.81539577345767e-23
"IL17RA",2.70785449445388e-27,0.417995776394101,0.456,0.323,9.1238449336129e-23
"MTMR11",3.53187605983719e-27,0.409794378497106,0.212,0.082,1.19003031960154e-22
"DEK",6.47932373620403e-27,-0.383942268290158,0.622,0.765,2.18314333967659e-22
"FYN",6.8774283030476e-27,0.473997661608976,0.429,0.306,2.31728069242886e-22
"KTN1",7.69658911055722e-27,-0.339281336381821,0.418,0.63,2.59328873491115e-22
"MX1",8.72676902567809e-27,0.611789127449384,0.238,0.109,2.94039755551197e-22
"PPIF",9.1666019237687e-27,0.489262864381765,0.538,0.436,3.08859485219462e-22
"AES",1.10657876584721e-26,-0.324809097052104,0.486,0.704,3.72850649364558e-22
"ITGA4",1.17903301559781e-26,-0.306698650501798,0.236,0.41,3.97263384275527e-22
"C1orf228",1.21657064481122e-26,-0.344613172375538,0.361,0.546,4.09911313062692e-22
"SMC1A",1.23086265985684e-26,-0.280208501921922,0.283,0.477,4.14726864612165e-22
"PSMA2",1.37257920948565e-26,-0.330313310179416,0.423,0.608,4.62476838844096e-22
"CD69",1.49505553020315e-26,-0.310547115988525,0.092,0.205,5.03744010346649e-22
"FOSL2",1.69441585806598e-26,0.405940859596623,0.505,0.361,5.70916479216752e-22
"GPR65",1.74772204181858e-26,0.431614302124841,0.235,0.102,5.88877464770354e-22
"SNHG8",2.05742596177151e-26,-0.385212817352448,0.551,0.693,6.93229103559293e-22
"IFI44L",2.25981224953929e-26,0.370303162393962,0.152,0.037,7.61421139359768e-22
"ACTN4",2.30221136988738e-26,-0.256411239776694,0.357,0.576,7.75707098969855e-22
"POLE4",2.43944840866326e-26,0.491124074643235,0.602,0.55,8.21947746814997e-22
"ATP6V1G1",2.92301484732905e-26,0.335224958450409,0.716,0.685,9.84880622659051e-22
"CCR2",2.93651300407481e-26,0.422047887560115,0.202,0.078,9.89428691592966e-22
"LILRA2",3.06879341294815e-26,0.447760487383899,0.419,0.277,1.03399925255875e-21
"HNRNPR",3.37113808395373e-26,-0.321809656755695,0.42,0.617,1.13587126600737e-21
"EWSR1",3.4534054813589e-26,-0.300863915135566,0.367,0.588,1.16359044288907e-21
"SON",3.61703312638857e-26,-0.487936291048435,0.652,0.799,1.21872314160536e-21
"ANPEP",4.51657924166567e-26,0.334285727848766,0.472,0.304,1.52181620968683e-21
"HSPA1A",5.08505420950815e-26,0.450205865655146,0.438,0.332,1.71335816535168e-21
"MAP3K8",6.38381911226507e-26,0.543662673337828,0.511,0.406,2.15096401168659e-21
"MYCBP2",7.26428137488389e-26,-0.347321028277122,0.388,0.601,2.44762696645338e-21
"PA2G4",8.60360231082052e-26,-0.373877252924752,0.484,0.649,2.89889776260787e-21
"QPCT",1.10437346268137e-25,0.455267596957462,0.313,0.174,3.72107594515862e-21
"RTN4",1.11056694169346e-25,0.326027381895495,0.766,0.751,3.74194425334195e-21
"AKAP9",1.22372146927891e-25,-0.393896682141402,0.418,0.622,4.12320711858835e-21
"CNPY3",1.38734052430478e-25,0.376818388960941,0.744,0.697,4.67450516259254e-21
"CHD4",1.98128967683419e-25,-0.267446531499634,0.304,0.5,6.67575743712512e-21
"SMCO4",2.04852240395146e-25,0.491509814768462,0.41,0.299,6.90229138787407e-21
"CD47",2.23919856694149e-25,-0.263158365193727,0.29,0.485,7.54475565145266e-21
"SREK1",2.42630413942842e-25,-0.307824409726402,0.339,0.543,8.1751891673901e-21
"IQGAP1",3.11429751240164e-25,0.349356548174428,0.735,0.662,1.04933140382861e-20
"VNN2",3.20380785046609e-25,0.42656466135834,0.252,0.113,1.07949101713605e-20
"RBM39",3.62151710453836e-25,-0.45620858529228,0.759,0.865,1.22023397320315e-20
"MALAT1",4.19863659346873e-25,-0.348056863803643,0.995,0.97,1.41468861380335e-20
"AKAP13",4.35577408172862e-25,0.373965730679045,0.65,0.588,1.46763451909764e-20
"CCT4",4.44459093308259e-25,-0.265106031724041,0.352,0.561,1.49756046899285e-20
"CH17-373J23.1",4.71488130022378e-25,0.702728962638058,0.464,0.349,1.5886321052974e-20
"OSM",5.05908532846047e-25,0.527746634050102,0.232,0.106,1.70460821057147e-20
"PSME1",6.34195976253856e-25,0.305896181011656,0.845,0.789,2.13685992238974e-20
"AOAH",7.06520001224547e-25,0.391086306825674,0.298,0.162,2.38054849212599e-20
"PXN",8.40031351006781e-25,0.415595562611036,0.255,0.125,2.83040163408225e-20
"NKTR",1.1709731627099e-24,-0.427920984290763,0.389,0.594,3.94547697443475e-20
"PILRA",1.21390236596023e-24,0.36528827662373,0.376,0.219,4.09012263186641e-20
"CD163",1.47746338541296e-24,0.345990096065338,0.226,0.094,4.97816513081041e-20
"CYC1",1.87177137337338e-24,-0.271186209141933,0.356,0.56,6.30674646544425e-20
"CHD9",2.44000340610541e-24,-0.318493355907346,0.294,0.493,8.22134747653156e-20
"TMEM243",2.48844781020871e-24,-0.293218229425032,0.149,0.286,8.38457605171722e-20
"ZFP36L2",2.55826751729222e-24,0.283790968436815,0.891,0.829,8.6198265727644e-20
"RASD1",2.60001666032398e-24,-0.253140396207997,0.039,0.115,8.7604961352956e-20
"PGAM1",2.98225882552418e-24,0.410573654458722,0.626,0.586,1.00484228867212e-19
"RAB31",3.48814205546278e-24,0.276197959568348,0.515,0.344,1.17529458416763e-19
"GLTP",3.74196743408561e-24,0.474660231177503,0.466,0.368,1.2608185072408e-19
"TNF",3.95820466380601e-24,0.355605679078063,0.274,0.134,1.3336774794228e-19
"PLD4",4.27116989119829e-24,-0.654796921525227,0.177,0.311,1.43912798314035e-19
"KCNE3",4.66108446160515e-24,0.41591058359451,0.26,0.132,1.57050579849324e-19
"CD1D",5.93507890119203e-24,0.368109681863414,0.266,0.135,1.99976548496764e-19
"TMEM14C",8.40560403664236e-24,-0.384800766740037,0.309,0.491,2.83218422410628e-19
"NDUFB4",9.25291283281751e-24,-0.300909754229062,0.501,0.68,3.11767644988953e-19
"TBC1D10C",1.17421450139845e-23,-0.252173975149719,0.187,0.341,3.95639834101195e-19
"UBB",1.19269153331988e-23,-0.394994984406684,0.79,0.837,4.018654852368e-19
"MAP1LC3B",1.23329328102057e-23,0.418540213354133,0.654,0.633,4.15545838107072e-19
"VSIG4",1.24554783073005e-23,0.475668531119411,0.213,0.088,4.19674886086182e-19
"CSF2RA",1.60005127148607e-23,0.407433020340328,0.304,0.175,5.39121275414516e-19
"CD55",1.70557130969958e-23,0.446496256790111,0.465,0.358,5.74675197090177e-19
"EEF2",2.09192880784031e-23,-0.262655480794884,0.871,0.895,7.04854492513712e-19
"MYL12A",2.32600869492672e-23,0.28550353147082,0.814,0.777,7.83725369668608e-19
"MEGF9",2.9234484713756e-23,0.375869090130408,0.404,0.261,9.85026727945294e-19
"SRSF9",3.64525547378828e-23,-0.324235716442684,0.528,0.698,1.22823237933822e-18
"TMBIM6",3.80924849732727e-23,0.300665436239413,0.822,0.791,1.28348818868945e-18
"MT1X",3.99326957245861e-23,-0.331684966024219,0.206,0.363,1.34549224974421e-18
"CAST",4.96192386706599e-23,0.351738438964444,0.658,0.583,1.67187062776921e-18
"MAPKAPK2",5.34384242817271e-23,-0.341820905659762,0.206,0.353,1.80055426774851e-18
"CLEC2B",5.55787016227764e-23,0.508421299983181,0.452,0.363,1.87266877247783e-18
"TALDO1",5.68618362500318e-23,0.300866025011984,0.887,0.82,1.91590271060857e-18
"CASP4",6.34245106428279e-23,0.431665758447341,0.549,0.49,2.13702546159944e-18
"CAPZB",6.52435663413037e-23,0.328841549428225,0.732,0.72,2.19831672430389e-18
"ID1",7.1174316462852e-23,0.573650440544271,0.227,0.108,2.39814741889934e-18
"RPS27A",7.78157480478532e-23,-0.256137078891268,0.996,0.985,2.62192381472437e-18
"DMXL2",9.26589914644914e-23,0.350852781110418,0.363,0.22,3.12205205840457e-18
"MYC",1.00461372982096e-22,-0.272095666182618,0.154,0.285,3.38494550125873e-18
"P2RY13",1.10420699492483e-22,0.364621128893867,0.267,0.133,3.72051504869974e-18
"FAM198B",1.2571219657089e-22,0.382276024891263,0.286,0.154,4.23574675125957e-18
"NAP1L1",1.30787533031003e-22,-0.349131065248684,0.733,0.797,4.40675513794662e-18
"MYL12B",1.846649821761e-22,0.280149234073786,0.844,0.787,6.2221019094415e-18
"RPL9",2.08365224522726e-22,-0.290729016353806,0.992,0.969,7.02065787506874e-18
"ADAMTSL4",2.28519409314169e-22,0.350257926809907,0.193,0.077,7.69973297743162e-18
"OLFM1",2.34586506836732e-22,0.40417587032777,0.157,0.048,7.90415776135683e-18
"GTF3A",2.626475629917e-22,-0.281423521630101,0.483,0.67,8.84964698744236e-18
"IGSF6",2.75258018563675e-22,0.359350580693031,0.264,0.133,9.27454367748446e-18
"HCST",2.76763817772096e-22,0.305808605925455,0.75,0.627,9.32528007601302e-18
"VDAC1",2.81506940782691e-22,-0.269158732645832,0.373,0.573,9.48509486273199e-18
"VAMP5",3.7364209178862e-22,0.385319377658988,0.686,0.623,1.25894966407257e-17
"FPR2",3.81908261687672e-22,0.320042767198183,0.165,0.057,1.28680169693044e-17
"PECAM1",3.93210430365544e-22,0.434747217664697,0.463,0.362,1.32488322407366e-17
"YWHAQ",7.74827208653809e-22,-0.27514168993363,0.374,0.567,2.61070279683814e-17
"MT-ND5",8.61541328956681e-22,-0.354432618008539,0.989,0.965,2.90287735378664e-17
"TPR",1.11267670092969e-21,-0.277448482893725,0.357,0.549,3.74905287611251e-17
"ILF2",1.29753691657857e-21,-0.288244073205244,0.387,0.568,4.37192088671982e-17
"RAN",2.53763139096707e-21,-0.462256528057151,0.632,0.722,8.55029520872445e-17
"PHB2",2.69655108432594e-21,-0.254729226141754,0.425,0.611,9.08575922352782e-17
"IRF1",2.90040728304639e-21,0.280142448767977,0.823,0.771,9.77263229949649e-17
"SLC43A2",2.90663761616471e-21,0.390301974877983,0.382,0.254,9.79362478390538e-17
"SECTM1",3.11358914716533e-21,0.310999440937691,0.273,0.138,1.04909272724589e-16
"LILRA5",3.37482027196861e-21,0.352660801853342,0.29,0.159,1.1371119424371e-16
"AGTRAP",3.81198252897254e-21,0.437585540799138,0.479,0.385,1.28440939331201e-16
"SEC11A",3.95059516667161e-21,0.364812155595019,0.625,0.599,1.33111353545833e-16
"CHST15",4.08557457696292e-21,0.309860088521381,0.218,0.099,1.37659349796189e-16
"NRIP1",4.48614007283391e-21,-0.250743562181384,0.269,0.434,1.51156003614066e-16
"P2RX7",5.84451415938158e-21,0.370659323082938,0.228,0.113,1.96925060086203e-16
"CXCL3",6.7504565079272e-21,0.583780407871538,0.264,0.14,2.27449881578099e-16
"PGD",7.94122363208595e-21,0.455650528614653,0.523,0.475,2.67571589059504e-16
"FAM101B",1.14642891603724e-20,-0.312291144999237,0.315,0.48,3.86277758969586e-16
"HCLS1",1.4180624342916e-20,0.345569967593474,0.662,0.62,4.77801956610212e-16
"NFAM1",1.64691986571871e-20,0.365319453151988,0.289,0.165,5.54913179555262e-16
"TXN",1.67410276351408e-20,-0.326370714053706,0.711,0.78,5.64072185138433e-16
"XAF1",1.90427897491057e-20,0.466468639962124,0.323,0.216,6.41627757806369e-16
"EIF4A2",1.99403044584574e-20,-0.347536105048298,0.543,0.72,6.71868618423262e-16
"GSTK1",2.0417656932652e-20,0.343033106327259,0.64,0.629,6.87952532688776e-16
"VASP",2.06540089109793e-20,0.336486197652804,0.64,0.564,6.95916176246537e-16
"NDUFB8",2.21320773506825e-20,-0.260972391521213,0.476,0.668,7.45718214253896e-16
"RP11-22N19.2",2.61496721711462e-20,0.306436424586714,0.177,0.07,8.81087054134599e-16
"RAB5C",2.66682353143873e-20,0.421759165026145,0.569,0.545,8.98559520682964e-16
"EIF2S2",2.76334684936789e-20,-0.283211204103449,0.44,0.613,9.31082087426016e-16
"MPHOSPH8",3.56140898880898e-20,-0.282179891197268,0.361,0.544,1.1999811446893e-15
"PSMD8",3.62074426428486e-20,-0.286527610465092,0.474,0.658,1.21997357240814e-15
"CAPN2",4.01605689291181e-20,0.443661989497021,0.385,0.287,1.35317020949771e-15
"AQP9",5.13941877159648e-20,0.375146626425796,0.214,0.101,1.73167576090172e-15
"RBM47",5.24358156578969e-20,0.329819998511567,0.287,0.165,1.76677237277718e-15
"IL1RN",5.49451168316586e-20,0.337571058941176,0.238,0.118,1.85132076652591e-15
"TMEM14B",5.52306705901329e-20,-0.287875979724712,0.38,0.569,1.86094221486394e-15
"STT3B",6.562366821591e-20,-0.25072846102115,0.352,0.538,2.21112387686687e-15
"GRINA",7.58012743777764e-20,0.414904282853026,0.384,0.28,2.5540481388848e-15
"SUPT4H1",8.4199965394634e-20,0.411112951505588,0.514,0.472,2.8370336340068e-15
"HNRNPH3",9.66385707721341e-20,-0.288416829729049,0.423,0.619,3.25614000359629e-15
"ADAP1",1.09685650866734e-19,0.313964712082185,0.22,0.108,3.69574832030374e-15
"DYNLT1",1.10031150504577e-19,0.480798971640195,0.435,0.37,3.70738958510122e-15
"PABPN1",1.12599715413303e-19,-0.258861752244656,0.391,0.584,3.79393481113583e-15
"CD300LF",1.14512782976369e-19,0.425855579421603,0.399,0.296,3.85839370960578e-15
"COX6C",1.15138548685281e-19,-0.291415176184117,0.717,0.797,3.87947825940186e-15
"AIM2",1.38693569947306e-19,0.324276102717231,0.166,0.065,4.67314114580452e-15
"AC090498.1",1.48810987761648e-19,0.415189635106814,0.52,0.504,5.01403742164095e-15
"MDM4",1.72090605829004e-19,-0.550521717463686,0.429,0.618,5.79842087280247e-15
"NFKB2",2.00744618579431e-19,0.32943241316479,0.349,0.224,6.76388917841536e-15
"TLN1",2.36360075332778e-19,-0.281133611270851,0.42,0.625,7.96391637826261e-15
"LIMD2",2.64335325370264e-19,0.282586270967708,0.756,0.723,8.90651445302566e-15
"TPP1",3.11399234770006e-19,0.422603609238023,0.522,0.466,1.04922858163406e-14
"TBXAS1",3.3991080651397e-19,0.448000440938113,0.404,0.314,1.14529547146817e-14
"UBE2I",3.78048344366655e-19,-0.296303807738237,0.498,0.674,1.27379609150901e-14
"OASL",3.95059009078076e-19,0.266977506913016,0.117,0.031,1.33111182518767e-14
"CLEC10A",3.96955321206421e-19,0.364575551916902,0.172,0.069,1.33750125927292e-14
"CD93",4.05437194022368e-19,0.353395539600846,0.33,0.205,1.36608008153897e-14
"LYST",4.1925877398089e-19,0.333348001591514,0.451,0.331,1.41265051305121e-14
"RAP1B",4.77287814783566e-19,-0.311505529799904,0.372,0.561,1.60817356313175e-14
"LSP1",8.07196375004243e-19,0.253856791448406,0.74,0.627,2.7197674659393e-14
"PRRC2C",8.64798601493686e-19,-0.34359619344353,0.544,0.731,2.91385240787282e-14
"HNRNPA3",9.27264974625903e-19,-0.332331017943402,0.655,0.78,3.12432660550452e-14
"GIMAP1",1.03427830446056e-18,0.333181134457567,0.212,0.108,3.4848973190494e-14
"SH2B3",1.18379611547384e-18,0.408574287818988,0.342,0.244,3.98868263147755e-14
"GCH1",1.38917116533915e-18,0.347487436456056,0.217,0.113,4.68067332449374e-14
"PRKCB",1.5151560123867e-18,0.325674919800866,0.622,0.574,5.10516666813575e-14
"FGD4",1.62694638051118e-18,0.308244777577115,0.201,0.095,5.48183313449437e-14
"IFIT2",1.79344252648689e-18,0.515186182422127,0.168,0.071,6.04282524874492e-14
"HIST1H2BN",2.22603143431245e-18,-0.261199060313072,0.053,0.125,7.50039031477237e-14
"SFPQ",2.57698408791018e-18,-0.349071633447238,0.67,0.804,8.68289018580457e-14
"RARRES3",2.6638582655353e-18,0.428189238502074,0.416,0.332,8.97560403989464e-14
"FRAT1",3.00795610797124e-18,0.414698609420303,0.283,0.174,1.01350073101983e-13
"TLR4",3.55023554688209e-18,0.260925105302711,0.297,0.17,1.19621636516645e-13
"NLRC4",4.44009562675971e-18,0.265846201199538,0.135,0.046,1.49604582048042e-13
"TBCA",4.46085762484918e-18,-0.295230843597935,0.545,0.68,1.50304136811668e-13
"STAT2",5.81855431354687e-18,0.467601241464512,0.38,0.292,1.96050369040648e-13
"GBP1",5.85106006136436e-18,0.376305003065691,0.308,0.191,1.97145617707611e-13
"PNP",6.25235351667128e-18,0.459614093213711,0.537,0.497,2.10666799390722e-13
"ATP5J2",6.45293178095657e-18,-0.303175842950959,0.605,0.736,2.17425083427551e-13
"THAP2",7.11988902831648e-18,0.343271685835888,0.237,0.131,2.39897540920095e-13
"MOB1A",7.41055185245707e-18,0.37707005691065,0.618,0.596,2.49691134116688e-13
"CCDC50",9.16572466511104e-18,-0.461498165558263,0.236,0.371,3.08829926866251e-13
"CMTM3",9.85360200635051e-18,0.454640161867465,0.424,0.361,3.32007266001974e-13
"ATP6AP2",1.10684672946235e-17,0.356645834636079,0.542,0.509,3.72940937025045e-13
"IFRD1",1.31567417432935e-17,0.442026375922115,0.506,0.447,4.43303256298532e-13
"F13A1",1.54940894952714e-17,0.322430457918115,0.258,0.146,5.22057851453675e-13
"CTSA",1.55859606106249e-17,0.379930673409987,0.485,0.424,5.25153356814396e-13
"RPL10",1.77008876838411e-17,-0.259673267324705,0.996,0.987,5.96413709619342e-13
"USP3",1.83684484801846e-17,0.439368230705216,0.408,0.326,6.18906503091339e-13
"DSC2",1.94333863543486e-17,0.310362652513504,0.165,0.072,6.54788519823421e-13
"SHFM1",2.31255121318142e-17,-0.262184784512129,0.513,0.659,7.79191005769348e-13
