"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ODC1",5.865437492746e-211,0.264622129004101,0.765,0.325,1.97630050880584e-206
"KIAA0101",1.07404557062192e-209,0.529657076234455,0.702,0.304,3.6188891456535e-205
"EPCAM",2.08972567440636e-208,0.441891589038338,0.27,0.028,7.0411216873448e-204
"PTTG1",9.83975464318018e-208,0.347305252486537,0.508,0.162,3.31540692947313e-203
"MCM3",4.70629910808376e-207,0.258625365971336,0.601,0.222,1.58574042147774e-202
"PRKAR2B",1.32259911738745e-206,0.275385731319014,0.371,0.081,4.45636546612526e-202
"SSBP1",2.61861835314847e-206,0.330526077973834,0.925,0.471,8.82317267909844e-202
"GATA1",3.25429157035722e-206,0.392177805370582,0.353,0.067,1.09650100171616e-201
"ALDH1A1",7.86659665359283e-203,0.301839729137139,0.375,0.082,2.65057107646157e-198
"SMIM1",2.31312791752917e-202,0.313459995364447,0.309,0.049,7.79385320532277e-198
"FOSB",2.60856161693652e-202,-1.04668948925819,0.772,0.772,8.78928751210592e-198
"S100A4",2.85985478349931e-202,0.975352324847186,0.877,0.51,9.63599470752258e-198
"MRPS34",3.11733115404388e-201,0.263193672738709,0.765,0.345,1.05035355904354e-196
"UNG",8.53850118418856e-200,0.269254267545128,0.499,0.162,2.87696258900049e-195
"ANK1",2.57088308755193e-199,0.371425166186249,0.263,0.027,8.66233347519747e-195
"RANBP1",2.09294686629084e-198,0.394076935622472,0.884,0.46,7.05197517128035e-194
"EMP3",2.61462740627355e-196,0.34004301329554,0.791,0.368,8.80972558269808e-192
"MT-CO2",9.14492076778419e-196,0.431223436521842,0.991,0.996,3.08128960349721e-191
"NHP2",1.37606980727167e-195,0.30423703877529,0.887,0.436,4.63652960862117e-191
"ATP5F1",1.77671510096264e-195,0.265226049794197,0.874,0.423,5.98646386118352e-191
"AHSP",8.45107869053927e-195,1.36850221536639,0.268,0.033,2.8475064539903e-190
"TPX2",2.74839520825711e-194,0.2977698839501,0.312,0.055,9.2604428147015e-190
"COX5A",3.27862346956418e-194,0.408874357552201,0.952,0.544,1.10469939183496e-189
"UCHL1",7.14889393652703e-194,0.272446311554589,0.491,0.162,2.40874832297342e-189
"RPL35",2.06381789416452e-193,-0.322806612470853,0.998,0.99,6.95382801259793e-189
"KCNH2",2.19347583375039e-193,0.664775840814558,0.301,0.051,7.39069747423856e-189
"CHCHD2",5.13304941466943e-193,0.436216069442165,0.988,0.728,1.72952966977872e-188
"NCL",1.01878393891521e-192,0.518151050185252,0.973,0.64,3.43269060378091e-188
"NDUFS5",1.41111749625364e-192,0.42819726167719,0.964,0.584,4.75461929187703e-188
"SNRPD3",2.20227081586757e-192,0.269945482919635,0.888,0.445,7.4203312869842e-188
"PLIN2",2.22101099861316e-192,0.253088072583207,0.548,0.203,7.48347445872719e-188
"SRM",3.29680244085192e-191,0.274477095715941,0.83,0.386,1.11082461442065e-186
"TSPO",3.37503672171315e-189,0.353987907222532,0.908,0.475,1.13718487301403e-184
"NME1",1.7220468198217e-188,0.327160456215765,0.862,0.435,5.80226455470722e-184
"MRPL51",3.0434124211475e-188,0.281150537322587,0.89,0.452,1.02544738118144e-183
"LMNA",4.69519334201619e-187,0.472200323002703,0.304,0.055,1.58199844465893e-182
"CDK4",1.23755156485841e-186,0.253645767151675,0.8,0.374,4.16980624263392e-182
"H2AFZ",3.29985258001323e-186,0.594540427829554,0.954,0.634,1.11185232830966e-181
"RPL22L1",7.15289405365538e-186,0.467820555632056,0.947,0.554,2.41009612243864e-181
"CSNK2B",3.93897205055768e-185,0.251202292047606,0.896,0.434,1.3271972427149e-180
"ITGA2B",4.17195640138606e-185,0.444611980841452,0.261,0.034,1.40569898988302e-180
"SLC25A5",7.98715190460639e-185,0.425356432599173,0.969,0.609,2.69119096273808e-180
"PRELID1",2.86059996718052e-184,0.268241903581827,0.836,0.404,9.63850552941804e-180
"CANX",4.45551488509275e-184,0.256044545063676,0.881,0.424,1.50124118538315e-179
"RP11-160E2.6",5.08152557825018e-183,-1.36294446320307,0.481,0.593,1.71216922833562e-178
"CA1",1.00129467631e-182,0.993075794618665,0.237,0.024,3.37376228235892e-178
"PCNA",1.47358881468408e-181,0.309507528631132,0.608,0.25,4.96511015219655e-177
"MKI67",2.55320904587423e-177,0.377864237924135,0.273,0.041,8.60278255916862e-173
"RBX1",2.87104843713918e-177,0.252502433759654,0.877,0.438,9.67371060409676e-173
"MCM7",9.03056380241433e-177,0.29079092566263,0.766,0.355,3.04275816758548e-172
"CCNB2",5.79292612592433e-176,0.251727267814802,0.328,0.071,1.95186852886894e-171
"RNF130",1.32068836977899e-175,0.272946967637268,0.88,0.428,4.44992739313333e-171
"ARF1",1.58608345701381e-175,0.261097914503537,0.899,0.446,5.34414960006232e-171
"RPS19",5.80857296066247e-175,-0.276718203006318,0.998,1,1.95714057336561e-170
"RPS10",2.23189467588333e-172,-0.333402390118685,0.996,0.981,7.52014592092129e-168
"FAM178B",1.21934432823135e-166,0.903038477134719,0.297,0.063,4.10845877954271e-162
"TOMM20",1.30148344849831e-165,0.307805473877022,0.943,0.513,4.38521833137022e-161
"IER2",1.38799982067198e-165,-1.19864982224487,0.777,0.726,4.67672659577217e-161
"TPI1",3.6433222293921e-165,0.408337912064398,0.956,0.588,1.22758099197138e-160
"HNRNPC",4.13313562832606e-165,0.36769346584415,0.957,0.54,1.39261871860818e-160
"MT-CYB",1.77615033771277e-164,0.324245502070871,0.988,0.985,5.98456094788942e-160
"P4HB",7.22687913304244e-164,0.323080954835559,0.89,0.473,2.43502465508732e-159
"CAST",1.05597632998986e-163,0.302873233758116,0.461,0.165,3.55800664626784e-159
"TK1",4.88620474491561e-163,0.292580317040454,0.303,0.064,1.64635782675186e-158
"SRRM2",8.19906484828841e-162,0.260426079161649,0.937,0.504,2.7625929099823e-157
"C1QBP",5.01044308489747e-160,0.355018496429341,0.932,0.543,1.68821869302535e-155
"JUNB",7.49400540782283e-160,-1.35362346688339,0.509,0.601,2.52503018211183e-155
"SOCS3",1.69843484420754e-159,-0.64677262012565,0.017,0.203,5.72270636407287e-155
"ATPIF1",2.3219234952755e-158,0.703942806590677,0.941,0.558,7.82348902498127e-154
"HLA-E",3.57542246433651e-158,-0.731746643762791,0.939,0.821,1.20470284513354e-153
"SOD1",1.28049842522786e-156,0.357901763659454,0.947,0.553,4.31451139396276e-152
"H3F3B",1.59872839472512e-156,0.541024690616341,0.996,0.919,5.38675545318683e-152
"TOP2A",1.37605973918547e-155,0.36744851988785,0.255,0.043,4.63649568521152e-151
"CAT",1.82410917610174e-154,0.431058664909996,0.929,0.538,6.1461534579572e-150
"NAP1L1",1.30067957561088e-153,0.486473942140601,0.953,0.58,4.3825097620633e-149
"APLP2",4.68257222314955e-153,0.404160112222479,0.931,0.521,1.57774588486801e-148
"SRRM1",1.6153647485075e-152,0.261560145238073,0.922,0.487,5.44280998362119e-148
"RPL17",3.80321470137999e-151,-0.609340796376347,0.969,0.795,1.28145516148298e-146
"RAN",2.43834261786907e-149,0.413586025720916,0.97,0.66,8.21575161664805e-145
"CNBP",3.3443292248698e-148,0.306477069872549,0.956,0.539,1.12683828902763e-143
"HIST1H4C",1.10845260749209e-147,-0.477733460071518,0.888,0.806,3.73482021568383e-143
"TPM3",2.69958436897221e-146,0.268863403198752,0.924,0.489,9.09597957281495e-142
"UBE2C",6.74185088433949e-146,0.366647554761327,0.261,0.051,2.27159923696935e-141
"APOE",4.20403065214995e-145,0.520896460979451,0.232,0.037,1.4165060879354e-140
"FBL",4.28850098262292e-145,0.278152563150842,0.93,0.503,1.44496752108497e-140
"PHB2",1.30033794697886e-144,0.281822874737282,0.939,0.535,4.38135867855056e-140
"PPIA",3.49885108788743e-144,0.402999809156518,0.988,0.761,1.17890288555279e-139
"HES6",4.18623989982594e-144,0.335907755413545,0.266,0.056,1.41051167184735e-139
"PPA1",5.06233929536255e-141,0.279421684542583,0.933,0.533,1.70570460217946e-136
"KLF6",9.11471648354593e-139,-1.0594784807839,0.816,0.732,3.07111257196597e-134
"ATP5G3",9.63729666164546e-139,0.339787240067155,0.951,0.574,3.24719073717482e-134
"NDUFB11",1.26095390406572e-137,0.298975854161529,0.964,0.573,4.24865808435902e-133
"CD36",3.82507536468408e-137,0.275058706216488,0.17,0.012,1.28882089337665e-132
"HSP90AB1",1.60847365027059e-136,0.322851412025619,0.991,0.895,5.41959111722172e-132
"MYL6",1.00991772432152e-135,0.383947029010463,0.982,0.661,3.40281678032894e-131
"RHOA",6.31885996738492e-135,0.277969633633531,0.947,0.519,2.12907667741067e-130
"KLF1",1.55563378428038e-134,0.46939533405363,0.397,0.145,5.2415524727543e-130
"YBX1",2.30617196740228e-134,0.386045587838561,0.991,0.859,7.77041582696526e-130
"REXO2",5.96210657261763e-132,0.357940502033595,0.651,0.334,2.00887218857778e-127
"SNRPD1",2.58337836405953e-131,0.304528663145543,0.95,0.581,8.70443505986217e-127
"HMGB1",8.65206038841547e-131,0.437593972414188,0.995,0.909,2.91522522727271e-126
"SUB1",3.68786855512528e-129,0.29138510415658,0.957,0.565,1.24259043096391e-124
"OAZ1",1.32901728540995e-128,0.382881756517796,0.988,0.7,4.47799084146028e-124
"DUT",2.22440234678519e-128,0.428970880496482,0.934,0.581,7.49490126725801e-124
"IFITM1",1.78149932668678e-126,-0.626976355635653,0.06,0.241,6.00258383133843e-122
"PTMA",1.03796080014906e-125,0.273456025011778,0.999,0.992,3.49730512002223e-121
"RPS17",5.61769764741494e-125,0.350472346508287,0.994,0.85,1.89282704531999e-120
"FAM46A",1.34116913472738e-124,0.292571584885825,0.487,0.207,4.51893528255045e-120
"DEK",2.85685877298704e-124,0.258844940011897,0.926,0.533,9.62589994970254e-120
"RPS4Y1",1.61483167045396e-122,0.347866142977812,0.977,0.721,5.44101383042756e-118
"CNRIP1",1.0509893825027e-121,0.305843762496589,0.393,0.14,3.54120362540459e-117
"MARCKS",2.86283811983389e-120,0.282555569551246,0.133,0.004,9.6460467609683e-116
"RPS26",4.97718680723928e-119,-0.32895696000466,0.997,0.941,1.6770133228312e-114
"PRDX2",1.63297909681432e-111,0.685166516776739,0.945,0.605,5.50215976880618e-107
"AVP",4.99925123587247e-105,0.400269281156674,0.495,0.236,1.68444771141487e-100
"TUBA1A",7.037291138392e-105,-0.908475464160316,0.878,0.731,2.3711448761698e-100
"ANP32B",8.0390629833617e-103,0.313196717073187,0.987,0.752,2.70868188161389e-98
"C1QTNF4",1.71644103054908e-100,-0.939026809451568,0.492,0.581,5.78337640833206e-96
"HMGA1",2.66366516515023e-100,0.292269633271862,0.967,0.662,8.97495340745719e-96
"HLA-B",1.66823351499021e-96,-0.289039308709397,0.994,0.964,5.62094600540801e-92
"SLC25A6",6.36685124072728e-96,0.265175655043047,0.989,0.809,2.14524685705065e-91
"TUBA1B",9.1934116227337e-96,0.56279496325613,0.982,0.812,3.09762811216389e-91
"SERF2",2.18746548910981e-94,0.305543482193031,0.994,0.792,7.37044621900659e-90
"HSPD1",2.26141869696255e-93,0.303725789173103,0.953,0.636,7.61962415754561e-89
"VIM",8.64682591203391e-90,-0.49932948404138,0.82,0.843,2.91346152280071e-85
"HNRNPH1",8.95929646905846e-89,-0.965951587519693,0.842,0.69,3.01874535228456e-84
"HINT1",3.37074239808303e-87,0.251963488861003,0.986,0.873,1.13573794361009e-82
"CFL1",3.90234644086008e-86,0.3060689865814,0.982,0.716,1.3148566097834e-81
"HMGN2",1.06618808591066e-84,0.323848061893081,0.957,0.644,3.59241413666737e-80
"TALDO1",1.93242190772959e-79,0.251275675621277,0.985,0.737,6.51110237590408e-75
"NUCB2",1.90904433664847e-75,0.268085654528626,0.966,0.712,6.43233398790335e-71
"CLEC11A",1.17505201935242e-72,0.266647466202692,0.887,0.57,3.95922027400606e-68
"CH17-373J23.1",1.00783139260373e-71,-1.00081180969006,0.264,0.376,3.39578709423902e-67
"RNASE2",1.76434802617876e-70,0.635146407483656,0.284,0.124,5.94479423940673e-66
"RPL31",4.10368210563837e-69,-0.285975485276915,0.989,0.92,1.38269464867379e-64
"CFD",8.02895643537196e-68,0.271049160651957,0.395,0.19,2.70527658133423e-63
"HBA2",2.22136663046956e-66,-1.10334075337486,0.15,0.036,7.48467272470415e-62
"AZU1",3.0346793195457e-65,1.08213541342458,0.306,0.141,1.02250484992773e-60
"STMN1",6.97847040645791e-65,0.270696415131484,0.956,0.725,2.35132581875193e-60
"RNU11",6.69530350638311e-62,-0.385861771341238,0.061,0.174,2.25591556344073e-57
"GAPDH",1.44996137762926e-61,0.259489710242518,0.996,0.963,4.88549986578403e-57
"FTH1",3.8185870741294e-61,0.534941028144996,0.994,0.936,1.28663472875716e-56
"CYBA",4.41294286887407e-61,0.261376348956106,0.887,0.627,1.48689697023843e-56
"KLF2",2.5896946402705e-60,-0.704559212566195,0.286,0.42,8.72571712092741e-56
"MALAT1",5.77894476080437e-57,-0.712367539235301,0.991,0.999,1.94715764770543e-52
"RBM6",8.05002322819856e-57,-0.251977197360133,0.534,0.279,2.71237482650922e-52
"NR4A1",1.64922959893587e-53,-0.381113616949841,0.039,0.131,5.55691421065453e-49
"CD69",3.77821563481077e-53,-0.928778370800843,0.423,0.476,1.27303197599314e-48
"RNASE3",2.1788118848602e-48,0.304235701887667,0.127,0.038,7.34128876484797e-44
"SET",2.42043291500598e-46,-0.424448536086536,0.966,0.778,8.15540666382114e-42
"C1orf56",1.12332411092106e-45,-0.786040352901473,0.157,0.257,3.78492825933741e-41
"ACTB",6.2919320155692e-45,0.261211569060078,0.997,0.945,2.12000357332589e-40
"PTEN",6.33085699804813e-45,-0.257136440449757,0.639,0.353,2.13311895692234e-40
"SNHG7",4.15153573744241e-43,-0.554792970627219,0.91,0.72,1.39881845137385e-38
"ATXN7L3B",4.37791983628382e-43,-0.255467909028778,0.565,0.311,1.47509630963747e-38
"LMO4",4.57050097813363e-43,-0.313122575848259,0.568,0.318,1.53998459957234e-38
"GLTSCR2",4.98309470059812e-43,-0.332225869592655,0.972,0.795,1.67900392841953e-38
"GIMAP7",7.39648343496957e-43,-0.340635239402721,0.036,0.114,2.49217112857865e-38
"YME1L1",3.90505336165156e-42,-0.320770521318026,0.604,0.338,1.31576867967488e-37
"AP000769.1",4.68578017710568e-41,-0.627636417282396,0.094,0.185,1.57882677287399e-36
"SUMF2",8.54388998767519e-41,-0.278459898725593,0.567,0.32,2.87877829244728e-36
"EIF3E",1.31318146812218e-40,-0.271048501062091,0.984,0.841,4.42463363869087e-36
"NPR3",7.49253314883697e-39,-0.251642629899285,0.625,0.355,2.52453411916913e-34
"ELMO1",6.32853801245784e-38,-0.278841581168802,0.558,0.321,2.13233759791755e-33
