"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FCER1A",9.74123363602756e-16,0.440239952467111,0.218,0.145,3.28221126132313e-11
"NCOA4",1.5352800719148e-15,-0.274674248043273,0.586,0.625,5.17297267430973e-11
"CITED4",1.61611625099368e-15,-0.354764001927099,0.508,0.52,5.4453420960981e-11
"SLIRP",3.27476179668452e-14,-0.283830231233987,0.738,0.715,1.10339823977488e-09
"TOP2B",1.77245489800385e-13,-0.331970639422596,0.582,0.617,5.97210953333416e-09
"RNU12",2.25745693854685e-13,-0.273416958793155,0.296,0.37,7.60627540873976e-09
"HMGN2",4.30213382698089e-13,-0.377759385776455,0.968,0.916,1.44956097166294e-08
"UBE2S",6.56368225984247e-13,-0.399814120986194,0.678,0.675,2.21156710063132e-08
"VDAC1",6.91107843858973e-13,-0.306943471506142,0.773,0.727,2.32861876909842e-08
"CCT6A",4.38576532686393e-12,-0.315673460948155,0.791,0.745,1.47773976923353e-07
"MZB1",8.06288167486605e-12,-0.31675952725159,0.4,0.293,2.71670735152937e-07
"CD79B",8.5015675189103e-12,-1.29911781433702,0.35,0.388,2.86451815982164e-07
"S1PR4",5.03812237759046e-11,-0.314875552529348,0.541,0.573,1.69754495390533e-06
"AHNAK",6.81964386322928e-10,-0.254837709539219,0.393,0.431,2.29781080327647e-05
"TPGS2",2.75658253537805e-07,-0.250773479532152,0.533,0.534,0.0092880291947028
"VPREB1",1.50886798950236e-06,-1.51687086613872,0.225,0.248,0.0508397980382924
"PLAC8",2.24015968226525e-06,-0.302548710304027,0.826,0.777,0.0754799403342454
"ADA",2.56111707196217e-06,-0.261202267555887,0.582,0.575,0.0862942786226935
"SYNGR1",1.17209316116685e-05,-0.267434271946598,0.838,0.773,0.394925069723557
"XBP1",0.000220861346654622,-0.337498552266686,0.804,0.748,1
"TRH",0.00311904000161115,0.323159052654943,0.21,0.265,1
"CST3",0.0410824364288503,0.318022030896717,0.653,0.63,1
"BTG1",0.293452830456832,-0.324690010029644,0.767,0.729,1
