"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TYROBP",0,2.4501766258092,0.672,0.363,0
"VIM",0,1.31421944432903,0.957,0.932,0
"VCAN",0,2.1920975711417,0.541,0.03,0
"NUCKS1",0,-0.92748984931438,0.583,0.836,0
"NUCB2",0,-1.13894089324454,0.537,0.864,0
"PABPC1",0,0.867963841596593,0.958,0.921,0
"FCN1",0,2.27236871741574,0.575,0.052,0
"FTL",0,1.76793816616903,0.988,0.972,0
"DYNLL1",0,-0.779519356842358,0.594,0.856,0
"LYZ",0,3.12489063528402,0.872,0.524,0
"NFKBIA",0,1.79849572447482,0.829,0.637,0
"COTL1",0,1.74845035540841,0.797,0.649,0
"MS4A6A",0,1.57395184591287,0.503,0.078,0
"CD83",0,1.30388342215839,0.546,0.188,0
"NCF2",0,1.49556422751199,0.505,0.067,0
"STMN1",0,-1.40149404801945,0.42,0.867,0
"PLBD1",0,1.20125303652007,0.435,0.032,0
"CSTA",0,1.86315234977837,0.577,0.107,0
"PFDN5",0,0.67965022407969,0.937,0.928,0
"CDKN1A",0,1.22196081309725,0.435,0.068,0
"CFP",0,1.32839070881882,0.531,0.138,0
"IGLL1",0,-1.78186450007826,0.225,0.687,0
"CD68",0,1.39653500968346,0.538,0.169,0
"SAT1",0,1.67022474001934,0.911,0.76,0
"LILRB2",0,0.975059376534604,0.404,0.036,0
"LGALS3",0,1.95464955008734,0.545,0.079,0
"NASP",0,-0.887712279224059,0.491,0.799,0
"TPT1",0,0.481551961233538,0.997,0.991,0
"ANXA1",0,1.76800575535337,0.88,0.601,0
"ITM2C",0,-1.01997929750363,0.324,0.732,0
"IER3",0,1.95980402336168,0.507,0.095,0
"GABARAPL1",0,1.37774042902293,0.515,0.146,0
"S100A8",0,2.25953848710472,0.679,0.172,0
"UBC",0,1.25775939380759,0.959,0.944,0
"SLC7A7",0,1.29515279859713,0.452,0.031,0
"FCER1G",0,1.82088025180479,0.631,0.276,0
"LAPTM5",0,1.55087449007624,0.879,0.772,0
"CTSS",0,2.43652796511004,0.8,0.638,0
"S100A9",0,2.66563290608135,0.778,0.226,0
"S100A12",0,1.42512875930424,0.488,0.048,0
"RPL27A",0,-0.803017529531314,0.942,0.982,0
"FTH1",0,2.15916783590508,0.995,0.98,0
"CXCL8",0,2.32369398176434,0.547,0.084,0
"CD14",0,1.82274771577889,0.513,0.034,0
"MZB1",0,-0.955247555181914,0.087,0.474,0
"CEBPB",0,2.2009854415039,0.678,0.388,0
"CLEC7A",0,1.52666425891446,0.502,0.047,0
"EIF1",0,0.846912879184452,0.988,0.985,0
"UPP1",0,1.40125899259205,0.49,0.104,0
"TNFAIP2",0,1.27272977916427,0.519,0.15,0
"CD300E",0,1.22475372319007,0.405,0.014,0
"HMGB1",0,-0.949381434122758,0.922,0.967,0
"S100A4",0,1.51143619224581,0.899,0.839,0
"TCF4",0,-1.22662652461151,0.304,0.655,0
"HIST1H4C",0,-1.49656405113583,0.511,0.882,0
"SERPINA1",0,1.72837534469194,0.503,0.027,0
"C5AR1",0,1.2858118808403,0.435,0.029,0
"PSAP",0,1.90558211841537,0.802,0.563,0
"S100A10",0,2.13765046676016,0.779,0.608,0
"CFD",0,2.02661052363931,0.624,0.171,0
"S100A6",0,1.74226201977177,0.897,0.834,0
"MAFB",0,2.47868330917215,0.513,0.037,0
"PSMB8",0,-0.755107474079736,0.681,0.858,0
"IGKC",0,-3.67647558554348,0.072,0.557,0
"RPS29",0,-0.543772918729085,0.942,0.987,0
"CEBPD",0,2.13486170706778,0.647,0.326,0
"NEAT1",0,2.48818206531701,0.954,0.836,0
"LINC00936",0,1.56478303780202,0.731,0.474,0
"SH3BGRL3",2.68263787881824e-307,1.23441299266555,0.911,0.867,9.03888006889018e-303
"FPR1",7.55434344316631e-304,0.890270130591651,0.394,0.028,2.54536047974046e-299
"SPI1",6.29090774829481e-301,1.21684840638922,0.73,0.506,2.11965845671045e-296
"PILRA",1.43471535992899e-299,0.889316948520059,0.402,0.045,4.83412993374474e-295
"JUNB",1.01297234259747e-298,1.04648683465007,0.854,0.698,3.41310901114791e-294
"CTSH",3.39075683285565e-295,1.16086185963345,0.515,0.161,1.14248160726238e-290
"BST2",1.73225797881285e-294,-0.795869483585418,0.687,0.864,5.83667003381201e-290
"MNDA",2.41479750856227e-294,1.3038390475693,0.48,0.101,8.1364187253497e-290
"ADA",4.17701517631863e-293,-0.662218984157868,0.255,0.603,1.4074034935088e-288
"APOBEC3A",6.99686049308633e-291,1.23446409187345,0.38,0.027,2.35752217454051e-286
"RNASEH2B",7.67608226115352e-291,-0.670669655969491,0.43,0.738,2.58637915707307e-286
"HIF1A",8.78961492272508e-291,1.25783126078528,0.618,0.312,2.96157285206299e-286
"G0S2",2.92762050511093e-290,2.68534676425019,0.374,0.029,9.86432452992076e-286
"NAMPT",4.89314520060262e-290,1.30686670879192,0.65,0.351,1.64869634389105e-285
"HMOX1",1.11790984312289e-289,1.02663920917485,0.352,0.015,3.76668542541826e-285
"FGR",5.49016243175926e-289,0.877465492574024,0.398,0.046,1.84985532975697e-284
"JCHAIN",2.37806606403711e-288,-1.40575170945917,0.019,0.245,8.01265579616665e-284
"HMGN1",6.00109955616281e-288,-0.688731214807049,0.739,0.896,2.0220104844535e-283
"CDA",6.19740851040186e-287,0.856575737490176,0.392,0.041,2.0881548234948e-282
"ASAH1",7.57490881839495e-287,1.12257837109953,0.731,0.515,2.55228977727e-282
"FCGRT",9.93844475280525e-287,1.4006684225427,0.712,0.528,3.3486595750102e-282
"PRDX2",1.34917393874176e-284,-0.694054118065843,0.487,0.785,4.54590666919647e-280
"MT-ND5",3.79697101994206e-283,-0.783690297447137,0.936,0.959,1.27935141545928e-278
"HSP90AA1",6.07998620300857e-283,-0.618229852914397,0.896,0.967,2.04859055124171e-278
"STX11",6.32354517458762e-283,0.911127043238874,0.45,0.101,2.13065531112555e-278
"C19orf38",2.24490651231185e-282,1.04504371756923,0.527,0.195,7.56398800258356e-278
"LILRB3",2.31037677520459e-280,0.801530302231454,0.392,0.045,7.78458350637436e-276
"TNNT1",1.83886515700857e-279,1.0065791489973,0.352,0.02,6.19587226002468e-275
"CST3",2.2087035661753e-279,1.66535001314722,0.863,0.773,7.44200579587105e-275
"PARP1",6.52430975992717e-279,-0.596087275812921,0.334,0.676,2.19830093050986e-274
"TREM1",2.56488703649712e-278,0.87487604523761,0.38,0.04,8.64213038077339e-274
"C12orf75",8.09999870722364e-277,-0.74955931267362,0.177,0.516,2.72921356441193e-272
"RPL35",1.06018173490937e-276,-0.53534492150133,0.946,0.983,3.57217633760364e-272
"GABARAP",1.34036433313293e-274,0.958997369576903,0.692,0.425,4.51622358405811e-270
"SRGN",3.03540263454105e-274,1.20841937478784,0.918,0.862,1.02274856368226e-269
"PTMA",2.30705701085625e-273,-0.503564570582656,0.982,0.994,7.77339789237905e-269
"JUND",6.05861136936329e-273,0.863093288421849,0.951,0.968,2.04138851479327e-268
"S100A11",7.61590874463867e-272,1.64932715901734,0.624,0.357,2.56610429241855e-267
"MZT2B",2.92724926687822e-270,-0.61002889079605,0.811,0.899,9.86307367981947e-266
"EVI2B",9.42152033462831e-269,1.4627885955309,0.706,0.511,3.17448706154966e-264
"RSBN1L",3.12893193742499e-266,-0.543246631717412,0.295,0.647,1.05426232699598e-261
"SLC11A1",5.55809918135137e-266,1.01122512938827,0.371,0.041,1.87274593816453e-261
"RAN",7.66376511740011e-266,-0.692902211569492,0.755,0.866,2.58222901865679e-261
"NRGN",2.63004207476704e-265,1.79481030621097,0.532,0.224,8.86166376672007e-261
"MRPL51",3.02579247491359e-265,-0.616795224922578,0.536,0.782,1.01951051649738e-260
"PPP1R14B",7.15123435614119e-265,-1.04437435949093,0.586,0.798,2.40953690395821e-260
"ZFP36L1",9.39359877123214e-265,1.21055050853757,0.6,0.263,3.16507916997896e-260
"IFI30",1.85327444521927e-264,0.953422239591109,0.369,0.042,6.2444229157218e-260
"TKT",4.12713152118425e-263,1.01234654149709,0.876,0.836,1.39059569474782e-258
"MLEC",5.54756508622068e-263,-0.599114647019203,0.419,0.721,1.8691965801512e-258
"SPINK2",8.31082435236149e-263,-1.0026933452853,0.276,0.664,2.80024915728468e-258
"EMP3",9.62285597187761e-263,1.191371849054,0.82,0.701,3.24232509116444e-258
"KIAA0101",1.57326221489021e-261,-0.794908648347172,0.251,0.601,5.30094970685107e-257
"BLNK",7.44074025332922e-261,-0.605336726967832,0.047,0.29,2.50708302095675e-256
"PSMB9",1.57610347320824e-260,-0.727068021287481,0.665,0.865,5.31052304262786e-256
"MX1",3.84062253438906e-260,-0.739186871654222,0.247,0.594,1.29405935673705e-255
"STAT1",1.05337242628791e-259,-0.701395118137605,0.35,0.687,3.54923305313448e-255
"KLF4",1.76474910943133e-258,1.37250130964025,0.643,0.383,5.94614564931791e-254
"CD59",6.60514335439856e-258,-0.468353357062917,0.22,0.551,2.22553700183105e-253
"FCGR2A",1.08987398270983e-254,0.945836671739112,0.437,0.108,3.67222139734249e-250
"NINJ1",1.73155769202141e-253,1.10722688636899,0.456,0.139,5.83431048749692e-249
"EEF2",2.29707114739522e-253,0.569940414300762,0.923,0.915,7.73975152403347e-249
"TUBA1B",1.50964660906773e-252,-1.0315869121846,0.806,0.921,5.08660328459281e-248
"CSF3R",3.62496157723123e-252,0.987962035958269,0.742,0.475,1.22139455383229e-247
"UHRF1",1.01505944677581e-251,-0.454827258812511,0.096,0.376,3.42014129996642e-247
"LST1",1.36838780349657e-251,1.18878168440047,0.793,0.654,4.61064586510135e-247
"CD36",1.78286309537718e-250,0.89609487965943,0.39,0.067,6.00717891356387e-246
"SNRPD1",4.28546074647038e-250,-0.640045995247239,0.597,0.81,1.44394314391573e-245
"IL10RA",1.03677224259029e-248,0.763710538459785,0.431,0.094,3.49330039418372e-244
"IFITM1",1.01909137808742e-247,-0.511896301813501,0.08,0.353,3.43372648932774e-243
"RPS19",1.04213359747357e-247,-0.497273872841668,0.982,0.996,3.51136494332745e-243
"RPS20",2.54565836777106e-247,-0.472551563470302,0.944,0.975,8.57734130436782e-243
"ZNF385A",9.61865525743812e-247,0.802322369483127,0.462,0.146,3.2409097024412e-242
"SLC38A1",1.58047658668478e-246,-0.528846690732566,0.137,0.434,5.32525781117571e-242
"CD163",1.17556634676278e-244,0.683730332164123,0.303,0.011,3.9609532487825e-240
"CHST12",1.19394006784503e-244,-0.52823553510599,0.275,0.62,4.02286166459703e-240
"TIMP1",2.9706130819301e-243,1.15647650981303,0.663,0.41,1.00091837182553e-238
"VAMP8",6.10377103864311e-242,-0.706785196581837,0.796,0.89,2.05660461376041e-237
"SGK1",7.12128567615927e-242,1.33154147252503,0.467,0.152,2.3994459957251e-237
"CYBB",9.85188842301486e-242,1.13558343092704,0.476,0.152,3.31949528525063e-237
"RPL36A",6.34783947801537e-241,0.618575194945946,0.921,0.919,2.1388410337225e-236
"IGHD",2.45643699866615e-239,-0.30184886045674,0.041,0.267,8.27671882330573e-235
"IGSF6",4.08032582002639e-239,0.812580182100286,0.395,0.073,1.37482498179969e-234
"SERBP1",4.62728084670505e-239,-0.603670656051286,0.75,0.875,1.5591160084888e-234
"OTUD1",8.00380700133091e-239,0.904570774991871,0.442,0.125,2.69680273102844e-234
"BRI3",1.10870422185089e-238,1.32552223711723,0.791,0.695,3.7356680051044e-234
"ZNF22",1.98167237684992e-237,-0.501480751953072,0.326,0.654,6.67704690655811e-233
"CD38",3.15210382129858e-237,-0.450686890235688,0.205,0.518,1.06206986154834e-232
"CD44",4.77733498222878e-236,0.834430881992738,0.863,0.814,1.60967524891217e-231
"MAGOHB",4.87237174168255e-235,-0.416895468220392,0.184,0.491,1.64169693464252e-230
"TMIGD2",6.19260854464231e-235,-0.444163074793274,0.141,0.432,2.08653752303178e-230
"SRSF7",6.55815549817008e-235,-0.552706572271315,0.706,0.883,2.20970491355343e-230
"PHB",3.42474981093465e-234,-0.607122169820651,0.475,0.748,1.15393520129632e-229
"MT-ATP6",1.94638651084061e-233,-0.587153839446256,0.993,0.984,6.55815470962635e-229
"FLNA",3.76304335934315e-233,0.891793253352823,0.74,0.524,1.26791982949708e-228
"SPIB",4.00000264040787e-233,-0.851004078759597,0.035,0.247,1.34776088965903e-228
"C10orf54",3.32371786696527e-232,1.17155676074524,0.658,0.443,1.11989349809528e-227
"HNMT",6.35060234797575e-232,0.724362132013332,0.38,0.079,2.13977195512695e-227
"TSTD1",8.52043407595303e-232,-0.503058275443509,0.299,0.631,2.87087505755161e-227
"MYO1G",8.57351536194851e-232,0.840141539264889,0.568,0.267,2.88876026605493e-227
"PLD4",1.17431555159558e-231,-1.0690019752092,0.191,0.489,3.95673881954614e-227
"SNRPF",1.66449792086978e-231,-0.61064893775903,0.587,0.798,5.60835929457865e-227
"RPLP0",1.68937583612835e-231,-0.568243913810722,0.961,0.983,5.69218294225086e-227
"SMC2",6.07403426015091e-230,-0.488192149472844,0.16,0.449,2.04658510361525e-225
"DUSP1",9.94479539219688e-230,0.838806816210607,0.919,0.89,3.35079935944682e-225
"FMNL1",1.14826310484358e-229,0.851567166544226,0.73,0.511,3.86895770545997e-225
"PSIP1",1.31738039481895e-228,-0.54364948404844,0.419,0.722,4.43878150230296e-224
"CLEC4E",1.68586244083696e-228,0.671708327639579,0.317,0.025,5.68034490815606e-224
"OCIAD2",3.33161608544858e-228,-0.429362071487888,0.263,0.601,1.12255472383104e-223
"IRF9",8.27180956361249e-228,-0.722605899490003,0.228,0.547,2.78710351436359e-223
"PRKDC",8.0121936979014e-227,-0.497078184016282,0.302,0.61,2.6996285445709e-222
"MCM3",1.56847128581266e-226,-0.493243618069301,0.209,0.518,5.28480715041719e-222
"PRDX1",2.45143419360099e-226,-0.7395161549644,0.656,0.832,8.25986237191919e-222
"AIF1",2.84993840137842e-225,0.803751308401354,0.864,0.804,9.60258244960444e-221
"NPC2",3.77282590547005e-225,1.13038985246735,0.81,0.718,1.27121596058908e-220
"NOP56",6.16736284112684e-224,-0.544952743086369,0.432,0.726,2.07803123568928e-219
"CYP1B1",9.01806275159236e-224,0.998445080411616,0.297,0.018,3.03854606352153e-219
"ITGB2",4.6789928424857e-223,1.23305152493189,0.753,0.621,1.57653984834713e-218
"PA2G4",5.15496500283885e-223,-0.629084122350115,0.625,0.809,1.73691390805652e-218
"SDCBP",6.57847374169727e-223,0.862928649024706,0.681,0.463,2.21655094252748e-218
"LINC01272",1.1555459428189e-222,0.588702863657498,0.292,0.015,3.89349649973399e-218
"GOPC",2.6073986832373e-222,-0.365434715936512,0.2,0.509,8.78536912329977e-218
"THEMIS2",5.52770782945025e-222,0.800124187885253,0.475,0.178,1.86250587605497e-217
"RPA3",9.56783031421473e-222,-0.52705111223576,0.285,0.589,3.22378474607151e-217
"NCL",1.02315446074699e-221,-0.697063547616285,0.73,0.868,3.44741664004092e-217
"SNRPE",1.29664528853338e-220,-0.554638905467215,0.594,0.791,4.36891663518436e-216
"HSPD1",2.83277464021102e-220,-0.634188542856369,0.553,0.797,9.54475087272702e-216
"PLAUR",3.32412768177183e-220,1.15681687375353,0.489,0.203,1.1200315810962e-215
"CPVL",3.72213419783342e-220,1.21155636394363,0.705,0.523,1.25413589661799e-215
"FABP5",1.15398267633396e-219,-0.667547277722629,0.539,0.764,3.88822922963966e-215
"GINS2",5.23382200705721e-219,-0.418479056375565,0.119,0.388,1.76348398705786e-214
"TXNIP",6.73481620048655e-219,0.976296981078359,0.804,0.661,2.26922897059194e-214
"HNRNPAB",2.24457917069115e-217,-0.585141395587129,0.472,0.732,7.56288505772675e-213
"HSPE1",2.76259697315308e-217,-0.581980330232248,0.484,0.753,9.308294241342e-213
"MYL6B",5.61838334643129e-217,-0.442989461311112,0.305,0.624,1.89305808474656e-212
"SPCS2",6.2038277501969e-217,-0.570181135550536,0.516,0.765,2.09031772215134e-212
"IDH2",2.63954165461444e-216,-0.628258191654687,0.534,0.764,8.89367165105789e-212
"MZT2A",3.82168000537795e-216,-0.550206536316507,0.642,0.826,1.28767686101205e-211
"PCNA",6.2061756323029e-215,-0.596940495786785,0.24,0.547,2.09110881754814e-210
"DUT",1.66191465899653e-213,-0.715517553225403,0.555,0.785,5.5996552520229e-209
"RBP7",3.66259725387027e-213,0.661344086332658,0.296,0.022,1.23407551871905e-208
"UBE2T",6.03841842124068e-213,-0.307151777818034,0.089,0.336,2.03458470285284e-208
"H2AFZ",2.36191780208744e-212,-0.793758900391587,0.757,0.892,7.95824584235343e-208
"MIF",1.3720500056321e-211,-0.654853866603288,0.544,0.766,4.62298528897681e-207
"HINT1",2.37306081455501e-211,-0.589283139649937,0.843,0.922,7.99579110856165e-207
"ERH",2.91702251556468e-211,-0.537864730987724,0.586,0.784,9.82861566394362e-207
"PTAFR",3.01059689242389e-211,0.738338331204141,0.346,0.065,1.0143905169333e-206
"TYMS",4.45732122674836e-211,-0.601750397135555,0.211,0.518,1.50184981414059e-206
"TNRC6B",6.05578016491204e-211,-0.612449366864647,0.372,0.691,2.04043456876546e-206
"DCTPP1",7.12028048529609e-211,-0.469956691087753,0.282,0.585,2.39910730671566e-206
"MRPL20",1.39117540635613e-210,-0.491861470728693,0.483,0.737,4.68742641417634e-206
"CD55",1.97176769886112e-209,0.762294588118458,0.585,0.321,6.64367408454265e-205
"HELLS",8.42903803211729e-209,-0.475176573752548,0.181,0.472,2.8400800745416e-204
"CENPF",1.73373663421902e-208,-0.883153104023697,0.148,0.418,5.84165221533757e-204
"FOSL2",2.85860133660976e-208,1.07178800361395,0.584,0.34,9.63177134357293e-204
"ITGAM",2.89666198912577e-208,0.724228109789703,0.357,0.071,9.76001290616037e-204
"RANBP1",1.32788269997537e-207,-0.640294256588414,0.493,0.735,4.47416796929702e-203
"PDE7A",2.24485442260813e-207,-0.454492887751488,0.183,0.464,7.56381249153583e-203
"RHOG",8.57293645551222e-207,0.765633155683529,0.726,0.563,2.88856520932029e-202
"MCM7",1.43944397375461e-206,-0.555881269375639,0.294,0.599,4.85006252516879e-202
"KIAA0125",1.78543151437356e-206,-0.697039182609021,0.208,0.505,6.01583294453026e-202
"SPNS3",2.00564043517214e-205,-0.505451583786199,0.184,0.474,6.75780488226902e-201
"SNRPD3",1.96818218233088e-204,-0.542699605896715,0.553,0.776,6.63159304514567e-200
"NFKB2",2.13460569979048e-204,0.661752476236275,0.416,0.119,7.19234044487405e-200
"NREP",7.4599162320068e-204,-0.456057595111455,0.3,0.608,2.51354417521237e-199
"NUP214",1.31184410098293e-203,0.939515337062417,0.597,0.368,4.42012751385189e-199
"UCHL1",2.40800800574179e-203,-0.373021130205689,0.116,0.375,8.11354217454638e-199
"MS4A7",5.8617234938984e-203,0.916874255330652,0.375,0.096,1.97504911403413e-198
"C1orf162",6.76364013187973e-203,1.00952156601695,0.692,0.494,2.27894090603556e-198
"PER1",8.42594995581649e-203,0.755284455811957,0.508,0.229,2.83903957811281e-198
"PHLDA1",8.68291032299815e-203,0.788875571364793,0.316,0.049,2.925619804231e-198
"TSPO",1.97102551796587e-202,0.923975630214506,0.818,0.737,6.6411733802342e-198
"MARCKS",2.34188828320171e-202,1.01743470408319,0.538,0.261,7.89075838141985e-198
"ARRB2",2.72680381455503e-202,0.898811461628877,0.647,0.439,9.18769277276173e-198
"SLC43A2",2.26878808069944e-201,0.757039357199558,0.393,0.11,7.64445455910869e-197
"TRIB1",2.71880105840111e-201,0.75653674724985,0.419,0.135,9.16072828617669e-197
"CDCA7",3.15730196647099e-201,-0.301357961390722,0.189,0.479,1.06382132458274e-196
"AC090498.1",4.46400679367239e-201,-0.515615638700979,0.413,0.671,1.50410244905998e-196
"CXCL16",5.78080944916644e-201,0.579041696313343,0.268,0.015,1.94778593580214e-196
"ZFP36",8.15931719025746e-201,0.993284275518345,0.638,0.386,2.74920033408535e-196
"RIPK2",1.7521985934791e-200,0.732993788872496,0.515,0.251,5.90385794086848e-196
"ACAP1",9.43119007817776e-199,-0.586699869861351,0.42,0.718,3.17774518494121e-194
"TNFRSF1B",1.41951809329749e-198,0.834826332187151,0.46,0.179,4.78292426355655e-194
"CBX5",7.67530761283333e-198,-0.412946470442184,0.26,0.554,2.58611814706806e-193
"CCT3",1.11929151691561e-197,-0.511734700980648,0.526,0.757,3.77134083709544e-193
"RP11-1143G9.4",2.01909812626817e-197,0.84863303925686,0.391,0.102,6.80314922664796e-193
"VEGFA",2.50068998085998e-197,0.649553009368957,0.284,0.029,8.42582482150962e-193
"LARS",2.65986364137129e-197,-0.422160931039771,0.263,0.557,8.96214455323644e-193
"SOD2",3.22383061604542e-197,1.04977131576971,0.709,0.509,1.08623748777034e-192
"MXD1",4.54681953701505e-197,0.70092932678648,0.497,0.219,1.53200537480185e-192
"CKS1B",1.56343269292278e-196,-0.577311468442605,0.194,0.474,5.267830115534e-192
"TYMP",1.89453448227568e-196,1.28320736425,0.624,0.427,6.38344448457967e-192
"CD81",3.1769409409887e-196,-0.501676422969751,0.384,0.712,1.07043848065673e-191
"GPCPD1",9.59237067164344e-196,0.818062121469492,0.495,0.228,3.23205337410354e-191
"C11orf31",1.15332507388991e-195,-0.532063701784591,0.684,0.835,3.88601350396466e-191
"ZBTB43",1.47592078007905e-195,0.868957055257906,0.472,0.203,4.97296747639834e-191
"MAP1A",1.61190113072401e-195,-0.308588992286669,0.067,0.288,5.43113966986149e-191
"CAST",1.81427121534517e-195,0.924159815667419,0.652,0.455,6.113005432984e-191
"UBE2D3",3.96957853829253e-195,0.714348761304403,0.843,0.786,1.33750979269229e-190
"PRMT1",6.92239584262753e-195,-0.506905403326272,0.468,0.727,2.33243205521492e-190
"NR4A2",7.22120465006705e-195,0.932141709375416,0.583,0.316,2.43311269479359e-190
"ZNF467",1.02876878384847e-194,0.618720042441663,0.371,0.098,3.46633354029904e-190
"CDT1",1.11307592309899e-194,-0.410965987093662,0.214,0.507,3.75039801528975e-190
"CIB2",1.8029492439829e-194,-0.354212081437088,0.037,0.226,6.07485718267599e-190
"FAM60A",2.18016165983404e-194,-0.472809831081152,0.34,0.637,7.34583669664481e-190
"DNAJC9",4.09508970367096e-193,-0.415587996233526,0.241,0.532,1.37979952475489e-188
"BCL7A",5.83195880166717e-193,-0.36027258085716,0.166,0.438,1.96502019863374e-188
"C19orf48",1.31068149614803e-192,-0.490730556124207,0.347,0.632,4.41621023312116e-188
"PLEC",1.70120824743268e-192,0.610154527018789,0.356,0.077,5.73205106889968e-188
"ATF3",2.27748883507782e-192,0.921507595175568,0.469,0.201,7.6737708809112e-188
"CCL3",1.57749078464347e-191,1.44662110521982,0.402,0.122,5.31519744977771e-187
"AOAH",2.20277218863011e-191,0.537826733028757,0.338,0.068,7.4220206123703e-187
"DEK",3.34870733830813e-191,-0.610346724717582,0.72,0.828,1.12831345056954e-186
"LSM5",3.53325319748802e-191,-0.496792014410451,0.486,0.73,1.19049433236161e-186
"CMSS1",7.42331262600558e-191,-0.34327953331764,0.159,0.426,2.50121095620632e-186
"SRSF3",1.55567658810305e-190,-0.460581038617113,0.802,0.883,5.2416966959544e-186
"H3F3B",4.24680472914342e-190,0.803271074891584,0.969,0.983,1.43091838543759e-185
"ALDOA",5.65398758467321e-190,0.625425752884064,0.897,0.876,1.90505457677979e-185
"NUDT1",9.47909361106728e-190,-0.566387328618878,0.436,0.683,3.19388580131301e-185
"ARGLU1",1.64035081641275e-189,-0.480515311995965,0.633,0.83,5.52699804082111e-185
"PHGDH",4.24476534561882e-189,-0.36718390390273,0.204,0.489,1.43023123555281e-184
"CCDC34",9.47814404212803e-189,-0.371288161615591,0.151,0.413,3.19356585355462e-184
"BCL11A",1.86127029302021e-188,-0.560908303309753,0.307,0.592,6.27136412530229e-184
"CLSPN",3.37681546570296e-188,-0.420683547569891,0.094,0.325,1.13778420301396e-183
"SLC2A3",1.75370055050331e-187,1.1649291842445,0.496,0.222,5.90891863486585e-183
"LMNA",4.07512205792674e-187,1.10585322614685,0.412,0.137,1.37307162619784e-182
"CDK6",2.46861819687638e-186,-0.484225477069477,0.343,0.663,8.31776215255527e-182
"PPIB",3.13434422795962e-186,-0.734835504802749,0.769,0.87,1.05608594416871e-181
"AHSA1",8.56764083678871e-185,-0.41057274928023,0.268,0.551,2.88678090354759e-180
"CHP1",1.49285261450679e-184,0.699201592041182,0.553,0.315,5.03001759931919e-180
"PSMB5",2.58934175873401e-184,-0.407723083670818,0.32,0.596,8.72452812187837e-180
"SLC15A3",4.1732629552535e-184,0.467126210757272,0.26,0.021,1.40613922014312e-179
"LRP1",6.46202294953489e-184,0.541915055759149,0.293,0.043,2.17731401261629e-179
"RPL23A",7.53492339132135e-184,-0.347019472625666,0.962,0.979,2.53881708747182e-179
"MRPS18C",1.28051595136745e-183,-0.403529231849708,0.365,0.647,4.31457044653747e-179
"ZFAND5",3.77608909623766e-183,0.858795052386107,0.665,0.46,1.27231546008632e-178
"ID2",3.95741997752095e-183,1.07730422529624,0.596,0.334,1.33341308722591e-178
"PAICS",6.72135623680837e-183,-0.416365772321744,0.286,0.577,2.26469377043021e-178
"CBFA2T3",1.17138500509519e-182,-0.368088121458879,0.175,0.44,3.94686463616774e-178
"MND1",3.01800454018178e-182,-0.298942416752711,0.08,0.298,1.01688644976885e-177
"CCT2",5.04764506079895e-182,-0.486726041886046,0.477,0.734,1.7007535267856e-177
"NUDT8",7.67082064099261e-182,-0.38762597816422,0.141,0.39,2.58460630677605e-177
"HBEGF",1.16133946972577e-181,0.82235332182389,0.343,0.084,3.91301720929401e-177
"CLEC12A",1.30812611707216e-181,1.20339749947034,0.52,0.276,4.40760013886293e-177
"LUCAT1",1.92819195061935e-181,0.633511289705117,0.264,0.025,6.49684995841685e-177
"NDUFV2",2.36776537221697e-181,-0.515502436959056,0.548,0.753,7.97794864514786e-177
"IGFBP2",3.27073570916312e-181,-0.428833773938122,0.128,0.372,1.10204168984542e-176
"BNIP3L",4.28975538609719e-181,0.724128731570123,0.622,0.408,1.44539017979159e-176
"SEPT6",1.54268565942659e-179,-0.511212449276522,0.586,0.815,5.19792506087194e-175
"IGHM",1.64650611982624e-179,-0.366558257530599,0.062,0.267,5.54773772014252e-175
"RUNX2",3.32136703095445e-179,-0.623722547110208,0.158,0.405,1.11910140740979e-174
"PTTG1",4.53876041036682e-179,-0.586433943522728,0.23,0.504,1.529289932669e-174
"RPLP1",1.0575171976502e-178,-0.344004734623941,0.996,0.999,3.56319844576257e-174
"CARHSP1",1.81513774333905e-178,-0.541828844465217,0.334,0.603,6.11592511240661e-174
"PAWR",2.03504324760624e-178,-0.299332023067642,0.15,0.409,6.85687471848446e-174
"MESDC2",3.01924449415616e-178,-0.420598249502014,0.322,0.602,1.01730423986098e-173
"PHF14",5.6665218648169e-178,-0.420708802784107,0.31,0.599,1.90927787713141e-173
"RGS2",8.61948116690302e-178,1.09432328788985,0.593,0.35,2.9042479843763e-173
"GRN",1.39988890695415e-177,0.988122323932544,0.751,0.629,4.7167856830913e-173
"MRPL27",1.57344016716176e-177,-0.341450901265751,0.224,0.5,5.30154929923484e-173
"EIF5B",2.06192820574206e-177,-0.530918767484296,0.413,0.682,6.94746089642731e-173
"AFF3",3.83344175611241e-177,-0.398301256328386,0.096,0.321,1.29163986530451e-172
"AP1S2",6.28466120533637e-177,1.10421564719244,0.697,0.564,2.11755374652604e-172
"NLRP3",7.41047494597723e-177,0.709966525065674,0.387,0.129,2.49688542829757e-172
"SNRPD2",4.33502876344607e-176,-0.472017598689378,0.75,0.855,1.46064459155552e-171
"CECR1",4.8092876276241e-176,0.699096788205029,0.378,0.121,1.62044137325167e-171
"EAF1",5.36007018557994e-176,0.601622463836929,0.337,0.084,1.80602204832931e-171
"NGFRAP1",5.58494522090977e-176,-0.388744829265689,0.319,0.633,1.88179144273334e-171
